# Every networked prefab the stock game ships, at one build.
# Taken from the game's own asset bundles, NOT from a running server:
# a modded server's registry holds the mod's prefabs too and would
# answer a question nobody asked.
# source Assets/Systems/_GameMain.prefab bundle d59cfac
# bundle_sha256 3e336952fee0bb40dc59b7749cfae4816e7222263dce7eda87989760c43fa767
#buildid 25253764
GoblinHelmet	-1372598740
GoblinKing	-221799126
GoblinKing_ragdoll	-1183704758
GoblinLegband	606128236
GoblinLoin	-1182826951
GoblinShaman	-315180887
GoblinShaman_Headdress_antlers	454410833
GoblinShaman_Headdress_feathers	-776894186
GoblinShaman_Hildir	641645088
GoblinShaman_Hildir_nochest	120032863
GoblinShaman_Hildir_ragdoll	437944868
GoblinShaman_Staff_Bones	1167933866
GoblinShaman_Staff_Feathers	-1055192031
GoblinShaman_Staff_Hildir	570043609
GoblinShaman_attack_poke	562187776
GoblinShaman_projectile_fireball	58584771
GoblinShaman_protect_aoe	693601149
GoblinShaman_ragdoll	-1610435819
GoblinShoulders	-132972994
GoblinSpear	552197258
GoblinSpearDeepNorth	523431295
GoblinSpearDeepNorth_projectile	-530079503
GoblinSpear_projectile	740613604
GoblinSword	-1000332366
GoblinSwordDeepNorth	-752328457
GoblinTorch	1923162683
GoblinTorchDeepNorth	-2146162786
GoblinTotem	-1209005522
Goblin_DN_Dragdoll	1742216398
Goblin_Dragdoll	608207097
Goblin_Gem	1962379517
Gold	-151838028
GoldOre	205000016
GrapplingHook	739313603
GrapplingPoint	-665595068
GrapplingPointSecondary	2116891102
Grausten	2054657901
GraveStone_Broken_CharredTwitcherNest	-472968042
GraveStone_Broken_World	1535305585
GraveStone_CharredFaderLocation	558018705
GraveStone_CharredTwitcherNest	1965496462
GraveStone_Elite_Broken_CharredTwitcherNest	-2131131094
GraveStone_Elite_CharredTwitcherNest	1012668478
Greydwarf	1126707611
GreydwarfEye	-826622060
GreydwarfSurprise	-1117827868
Greydwarf_Elite	-1374218359
Greydwarf_Frozen	-2061081470
Greydwarf_Root	-1510980060
Greydwarf_Shaman	762782418
Greydwarf_Shaman_Frozen	-767279731
Greydwarf_Shaman_ragdoll	-792591186
Greydwarf_Shaman_ragdoll_frozen	53247377
Greydwarf_Surprise	-1309853163
Greydwarf_elite_ragdoll	-1011209571
Greydwarf_ragdoll	605908579
Greydwarf_ragdoll_frozen	-705707502
Greydwarf_throw_projectile	-340666050
Greydwarf_throw_projectile_frozen	605863297
Greyling	-50960667
Greyling_ragdoll	1354298625
Guck	177541128
GuckSack	-2040480890
GuckSack_small	-914926950
Haldor	375476424
Hammer	200814284
HardAntler	1712371231
Hare	-1966747132
HareMeat	1790522819
Hare_ragdoll	-132344452
Hatchling	-729507656
Hatchling_ragdoll	-789524728
HatefulBlood	562307233
HealthUpgrade_Bonemass	-1717780267
HealthUpgrade_GDKing	-1387001121
HeathRockPillar	-2132038161
HeathRockPillar_frac	-328261538
HelmetAshlandsMediumHood	524487976
HelmetBerserkerHood	366436798
HelmetBerserkerUndead	589695471
HelmetBronze	1813259955
HelmetCarapace	239278391
HelmetCelebration	997133407
HelmetCrownofValheim	1375801573
HelmetDNHeavy	1046724996
HelmetDNMage	-1545343223
HelmetDNMediumHood	838860
HelmetDrake	1408519140
HelmetDverger	703889544
HelmetFenring	-178897214
HelmetFishingHat	579200240
HelmetFlametal	1749017287
HelmetHat1	-151261723
HelmetHat10	-1615972107
HelmetHat2	1414822218
HelmetHat3	-1314061137
HelmetHat4	252022804
HelmetHat5	1818106745
HelmetHat6	-910776610
HelmetHat7	655307331
HelmetHat8	-1361115304
HelmetHat9	204968637
HelmetIron	2113728123
HelmetLeather	70008852
HelmetLox	-1471255778
HelmetMage	-1744197025
HelmetMage_Ashlands	1597316648
HelmetMidsummerCrown	-1421560593
HelmetOdin	-204964095
HelmetPadded	1885444557
HelmetPointyHat	-1087704491
HelmetRoot	-1119196061
HelmetRootCrown	-1544492642
HelmetStrawHat	1417358627
HelmetSweatBand	-844544142
HelmetTrollLeather	1503400855
HelmetYule	1213051262
Hen	-1273337693
Hildir	-1012328982
HildirKey_forestcrypt	581095551
HildirKey_mountaincave	-880329412
HildirKey_plainsfortress	-556683561
Hive	-837447128
Hoe	1502599834
HoleRock_opening_znet	1772080650
HoleRock_root1	-589835241
HoleRock_root1_destruction	-1110546030
HoleRock_rootBush1	1240566487
HoleRock_rootFloor1	-1235682905
HoleRock_rootWall1	270497573
HoleRock_rootWall1_destruction	1839966698
Honey	1601842181
HoneyGlazedChicken	931607157
HoneyGlazedChickenUncooked	-1256110725
Hook	963907623
HouseFire	1730843282
HugeRoot1	-832142516
Ice	-466768857
IceBlocker	492655805
IcePond_rock	-1672930718
IcePond_rock_frac	-139884303
IceShard_01	1109531741
IceShard_02	1109531742
IceShard_03	1109531743
IceShard_04	1109531736
IceShard_05	1109531737
IceShard_06	1109531738
IceShelf_01	1067573857
IceShelf_02	1067573854
IceShelf_03	1067573855
IceShelf_04	1067573860
IceShelf_05	1067573861
IceShelf_06	1067573858
IceShelf_07	1067573859
IceShelf_08	1067573864
IceShelf_09	1067573865
IceShelf_10	-1661309499
IceShoes	-1297134799
IceShore	-1203026450
IceShoreShard	1921695390
IceShore_1	971255378
IceShore_frac	1652938965
IceSkates	-677614374
IceWall	2085044757
Ice_floor	-1448864844
Ice_floor_fractured	-1169366101
Ice_ship_1	170622748
Ice_ship_2	573907275
Ice_ship_3	-992176666
Ice_ship_4	-588892139
Ice_ship_5	2139991216
Ice_ship_6	-1751691553
Ice_ship_7	977191802
Imp_fireball_projectile	-1372761134
Iron	1400949664
IronNails	584343451
IronOre	411615136
IronScrap	1511877305
Ironpit	-347900713
JotunHairFemale	-1991254012
JotunHairMale	-412233059
JotunHairMale2	440475715
JotunHairMale3	-1125608226
JotunHairMale4	1603275129
JotunHairMale5	37191188
JotunHairMale6	-1528892753
JotunHairMale7	1199990602
JotunHairMale8	-366093339
JotunWarrior	-817541170
JotunWarrior1HAxe_attack_cleave	-773081155
JotunWarrior1HAxe_attack_dodge	-651150490
JotunWarrior1HAxe_attack_dodger	1827676888
JotunWarrior1HAxe_attack_slash	-1303070660
JotunWarrior1HAxe_attack_slashdw	1064086527
JotunWarrior2HAxe_attack_charge	-1658241422
JotunWarrior2HAxe_attack_cleave	-1590987938
JotunWarrior2HAxe_attack_dodge	-1847290201
JotunWarrior2HAxe_attack_slash	1795756859
JotunWarrior2HSword_attack_charge	-1190656099
JotunWarrior2HSword_attack_cleave	-1257909261
JotunWarrior2HSword_attack_dodge	2011393130
JotunWarrior2HSword_attack_slash	-1663603416
JotunWarriorDualWield	908455659
JotunWarriorSword2h	779429223
JotunWarrior_Ragdoll	-277987758
JotunWarrior_attack_charge	-1200817120
JotunWarrior_attack_cleave	817155640
JotunWarrior_attack_dodge	-436317523
JotunWarrior_attack_slash	-241434299
JotunWarrior_attack_sword	-1390420687
JotunWitch	-1999869181
JotunWitch_attack_dodge	-513169628
JotunWitch_attack_dodge2	1328479262
JotunWitch_attack_dodge_down	-334488673
JotunWitch_attack_dodge_up	358733648
JotunWitch_projectile_lightningbolt	221441755
JuteBlue	59425464
JuteRed	502052093
Kale	-1966747193
KaleChips	1152905720
KaleChipsUncooked	926850574
KaleSeeds	635327143
Karve	-925528333
KeysGoldUncooked	-1114586514
KnifeBlackMetal	1961661821
KnifeButcher	1365582486
KnifeChitin	-505018634
KnifeCopper	1410911030
KnifeFlint	-1567646802
KnifeGold	-1679611065
KnifeGoldUncooked	1185684009
KnifeGold_BloodLightning	-1702599336
KnifeGold_FrostFire	489842420
KnifeSilver	-1378519326
KnifeSkollAndHati	-1987106861
KnifeVoid	1520072291
KnifeWood	-987094990
Lantern	1659590678
Lantern_DN	757588711
Lantern_hooded	-373882200
LargeBone	849791935
LargeBone_half01	1642831486
LargeBone_half02	76747545
Larva	-925531532
LastBossGate_RuneTile	-99520137
LavaRock	2108016051
LeatherScraps	1490625731
Leatherstraps	1746215412
Leech	-1537236269
Leech_cave	-98355895
Leviathan	1332964068
LeviathanLava	148267254
LinenThread	-1376039418
Lingonberry	1099083291
LingonberryBush	-985012277
Lingondricka	871345847
LocationProxy	-313992107
LootSpawner_pineforest	2067969702
Lox	1502599715
LoxMeat	1273492894
LoxPelt	702453006
LoxPie	16727443
LoxPieUncooked	2035010361
Lox_Calf	2032626552
LuredFaderEmber	-598866321
LuredWisp	628311579
MaceBronze	1042173684
MaceEldner	-864584252
MaceEldnerBlood	-868343520
MaceEldnerLightning	234711854
MaceEldnerNature	802091271
MaceGold	1023955122
MaceGoldUncooked	-482582224
MaceGold_BloodLightning	48913367
MaceGold_FrostFire	205462929
MaceIron	-2074455458
MaceNeedle	1646123621
MaceSilver	-589925683
MaceWood	1023955653
MagicallyStuffedShroom	1736129798
MagicallyStuffedShroomUncooked	508319580
Mandible	802493318
MarinatedGreens	181515673
MashedMeat	-1442468209
MeadBaseBugRepellent	-1506937391
MeadBaseBzerker	2049605095
MeadBaseEitrLingering	1630163629
MeadBaseEitrMinor	1246556425
MeadBaseFrostResist	1001949628
MeadBaseHasty	1894907459
MeadBaseHealthLingering	-1469156341
MeadBaseHealthMajor	251116763
MeadBaseHealthMedium	-337119751
MeadBaseHealthMinor	2092877623
MeadBaseLightFoot	-1025379740
MeadBasePoisonResist	196470766
MeadBaseStaminaLingering	1129221382
MeadBaseStaminaMedium	279948666
MeadBaseStaminaMinor	-1061353886
MeadBaseStrength	1531174297
MeadBaseSwimmer	2033614552
MeadBaseTamer	1041280071
MeadBaseTasty	1894904111
MeadBugRepellent	-1764538796
MeadBzerker	-1347086492
MeadEitrLingering	2049315250
MeadEitrMinor	915055238
MeadFrostResist	647021439
MeadHasty	-996272896
MeadHealthLingering	-153368080
MeadHealthMajor	-921729736
MeadHealthMedium	-1416734660
MeadHealthMinor	920031124
MeadLightfoot	-111435671
MeadPoisonResist	-1382234189
MeadStaminaLingering	-717547805
MeadStaminaMedium	-1060658883
MeadStaminaMinor	-1149314721
MeadStrength	-24546476
MeadSwimmer	-1654178317
MeadTamer	-1849866750
MeadTasty	-996243444
MeadTrollPheromones	-322215482
MeatPlatter	696240715
MeatPlatterUncooked	625870585
MeatballsMashedPoteitr	-627330312
MechanicalSpring	1846396992
MemorialCoal	-1657203967
MemorialStone_Large	-708673215
MemorialStone_Medium	1451211449
MemorialStone_Small	-1548975273
MinceMeatSauce	-1219034992
MineRock_Copper	723343212
MineRock_Iron	-922930389
MineRock_Meteorite	-971628607
MineRock_Obsidian	820355464
MineRock_Stone	-1789907722
MineRock_Tin	-1882492588
MistArea	-459035306
MistArea_edge	-1500069970
MistArea_small	676739018
MisthareSupreme	1085766256
MisthareSupremeUncooked	229705406
Mistile	-1247468837
Mistile_kamikaze	1054459491
MoldArmorGoldChest	-608273668
MoldArmorGoldHelmet	1234679530
MoldArmorGoldLegs	-1914796378
MoldArmorMageChest	-180081988
MoldArmorMageHelmet	-497378246
MoldArmorMageLegs	-795928254
MoldArmorMediumHelmet	-1015045011
MoldArmorMediumLegs	159828289
MoldArmormediumChest	542674737
MoldAtgeir	1489475308
MoldAxe	-601509778
MoldAxe2H	2075352572
MoldBow	870466070
MoldCrossbow	658434454
MoldFistweapon	314494768
MoldKeys	-589748082
MoldKnife	750944353
MoldMace	1850161724
MoldMace2H	-1567817726
MoldShieldBuckler	-318857191
MoldShieldRound	-1758649809
MoldShieldTower	614013476
MoldSmallParts	802779077
MoldSpear	45657339
MoldStaffOrbofAhri	-1481141492
MoldStafffrostorbs	196003452
MoldStaffspiritcaller	1051222994
MoldStaffthunderblood	1160612162
MoldSword	1577983635
MoldSword2H	-1885854703
MoleClaws	-405473607
MoltenCore	1527524242
Moose	82800831
MooseHide	1240122039
MooseKebab	-489293696
MooseMeat	-1589517988
MooseSinew	-781883411
Moose_Calf_Ragdoll	280352846
Moose_Ragdoll	-382568161
Moose_calf	1669772722
Moose_spiritcaller	-334658490
Morgen	682385102
MorgenHeart	-1125601850
MorgenSinew	-1770819968
Morgen_NonSleeping	-791130405
Morkborg_gate	172096595
Morkhalla_Banner1	-933819795
Morkhalla_Banner2	-933819798
Morkhalla_Bedroll1	1691268727
Morkhalla_Bedroll2	-1037614628
Morkhalla_Bench	-2099453372
Morkhalla_Block	-1111315835
Morkhalla_Chain	1812433805
Morkhalla_ChestAncient	1966597131
Morkhalla_Drawbridge	-497088145
Morkhalla_Eye1	1323557958
Morkhalla_Eye2	920273431
Morkhalla_Eye3	-1808609924
Morkhalla_Eye4	1726842485
Morkhalla_Eye5_gemstone	-307864313
Morkhalla_Eye6_gemstone	-1954406120
Morkhalla_Eye7_gemstone	-1026665539
Morkhalla_Floor_2x2	-74487561
Morkhalla_Floor_4x4	-74487753
Morkhalla_Floor_4x4_broken01	1662224322
Morkhalla_Floor_4x4_broken02	96140381
Morkhalla_GateDoor	-547208263
Morkhalla_GateDoor02	-1852586257
Morkhalla_GateDoor03	-286502316
Morkhalla_MetalBar	-1923055250
Morkhalla_Rubble1	1647913655
Morkhalla_Rubble1_fall	-1461869097
Morkhalla_Rubble2	1647913654
Morkhalla_Rubble2_fall	-1461876390
Morkhalla_Rubble3	1647913653
Morkhalla_Rubble4	1647913660
Morkhalla_Rubble_Destroyed	1470919012
Morkhalla_Rug_corner	381144752
Morkhalla_Rug_end1	909166473
Morkhalla_Rug_end2	-656917468
Morkhalla_Rug_middle	823803108
Morkhalla_Rug_stair	-766155874
Morkhalla_Stairs_giant_railing	-2107976099
Morkhalla_Stairs_giant_short	-1752987035
Morkhalla_Stairs_giant_short_broken1	26989056
Morkhalla_Stairs_giant_short_broken2	-1539094885
Morkhalla_StatuePieceArmL	-1686726810
Morkhalla_StatuePieceArmL_big	-374775119
Morkhalla_StatuePieceArmR	-1686726824
Morkhalla_StatuePieceArmR_big	-374786005
Morkhalla_StatuePieceFace	-1942201143
Morkhalla_StatuePieceFace_big	424931028
Morkhalla_StatuePieceFeet	-1135631948
Morkhalla_StatuePieceFeet_big	1800434825
Morkhalla_StatuePieceHorn	-268712377
Morkhalla_StatuePieceHorn2	1342856749
Morkhalla_StatuePieceHorn2_big	-412782508
Morkhalla_StatuePieceHorn_big	-967152196
Morkhalla_StatuePieceLegs	1989629393
Morkhalla_StatuePieceLegs_big	-21621472
Morkhalla_StatuePieceSword	1348214081
Morkhalla_StatuePieceSword_big	125725536
Morkhalla_StatuePieceTorso	363365725
Morkhalla_StatuePieceTorso_big	-1724076782
Morkhalla_StatueSword	-1088330209
Morkhalla_StatueSword_hanging	546343932
Morkhalla_Stonepile	908549971
Morkhalla_Stool	1765103703
Morkhalla_Table	515103554
Morkhalla_Trainingdummy1	-2044718299
Morkhalla_Trainingdummy2	1846964470
Morkhalla_WallChain1	1367799918
Morkhalla_WeaponStand	-717711062
Morkhalla_WoodBoards	-95250290
Morkhalla_bridge_davinci	-1174015184
Morkhalla_coal_pile_memorial	-109735383
Morkhalla_firepit	1954352701
Morkhalla_giant_railing	1845858688
Morkhalla_giant_railing_corner	-697009920
Morkhalla_giant_railing_deco	-234802384
Morkhalla_giant_railing_half	-523775988
Morkhalla_giant_railing_single	-968312107
Morkhalla_giant_railing_torch	-581885059
Morkhalla_giant_railing_torch_unlit	-1841374582
Morkhalla_jotun_gate	-1374614442
Morkhalla_rubble_trashpile	327208209
Morkhalla_rubble_trashpile_destruction	349064406
Morkhalla_woodboards_Destroyed	-1501268758
MountainGraveStone01	268544908
MountainKit_brazier	-42805769
MountainKit_brazier_blue	-1109219954
MountainKit_brazier_purple	-1198713900
MountainKit_wood_gate	1604827893
Mushroom	-1961898040
MushroomBlue	660592112
MushroomBzerker	-1904387381
MushroomJotunPuffs	-1620577410
MushroomMagecap	-1474822598
MushroomOmelette	-1143960049
MushroomSmokePuff	-1559844418
MushroomYellow	-115856560
Music_FulingCamp	-1627403090
Music_GreydwarfCamp	80755174
Music_MeadowsVillageFarm	-1659806456
Music_MountainCottage	-773537486
Music_SealedTower	-98426013
Music_StoneHenge	-2044334466
Neck	-2081058657
NeckTail	-1398896717
NeckTailGrilled	-1094347100
Neck_Ragdoll	-152497
Needle	1523164967
NornThread	-1328953761
OLD_wood_roof	-1278775552
OLD_wood_roof_icorner	-495402031
OLD_wood_roof_ocorner	-495338349
OLD_wood_roof_top	-1083140140
OLD_wood_wall_roof	1928745705
Oak1	735284842
OakStub	1457518369
Oak_Sapling	-172929820
Oak_log	-1822460498
Oak_log_half	719041002
Oat	696030642
OatFlour	-394220254
OatMilk	-1069814923
OatSeeds	1260684100
OatmealLingonberryJam	-43522968
Obsidian	-215580535
Onion	-1315263071
OnionSeeds	1180314225
OnionSoup	1592016380
Ooze	1414246171
OozeMork	-1201750938
OrbFrostFire	-1931051973
OrbThunderBlood	1263128497
OvenPancake	-685185831
OvenPancakeUncooked	-936584093
Pancakes	329862874
Pickable_Ashstone	1726828493
Pickable_Barley	-739875783
Pickable_Barley_Wild	-494395474
Pickable_BlackCoreStand	-958543452
Pickable_BogIronOre	1644571806
Pickable_Branch	2035819856
Pickable_Branch_Snow	269664618
Pickable_Carrot	600686073
Pickable_Charredskull	2146196080
Pickable_Dandelion	16756586
Pickable_DolmenTreasure	1500324956
Pickable_DragonEgg	-321593056
Pickable_DvergerThing	-2077136871
Pickable_DvergrLantern	-1170674848
Pickable_DvergrMineTreasure	-803714842
Pickable_DvergrStein	-2043959483
Pickable_Fiddlehead	-1089506736
Pickable_Fishingrod	-524508767
Pickable_Flax	-1182933197
Pickable_Flax_Wild	1325033780
Pickable_Flint	-1217738099
Pickable_ForestCryptRandom	-2081011024
Pickable_ForestCryptRemains01	449644523
Pickable_ForestCryptRemains02	449644526
Pickable_ForestCryptRemains03	449644525
Pickable_ForestCryptRemains04	449644520
Pickable_FrostCoreHanger	-1164793754
Pickable_GlowWorm	838269662
Pickable_Hairstrands01	-397428878
Pickable_Hairstrands02	5855649
Pickable_HardRockOffspring	1914820248
Pickable_Item	-477120423
Pickable_Kale	322799971
Pickable_MeatPile	445972681
Pickable_Meteorite	-1081635004
Pickable_MoltenCoreStand	-1077064976
Pickable_MorkHallaTreasure	1616422458
Pickable_MountainCaveCrystal	299318408
Pickable_MountainCaveObsidian	-1115391601
Pickable_MountainCaveRandom	478105205
Pickable_MountainRemains01_buried	-1816579317
Pickable_Mushroom	1520650186
Pickable_Mushroom_JotunPuffs	-1419806457
Pickable_Mushroom_Magecap	-1313626337
Pickable_Mushroom_blue	-1843622859
Pickable_Mushroom_yellow	-1342135541
Pickable_Oat	-583577844
Pickable_Obsidian	-1991911291
Pickable_Onion	959601677
Pickable_Pot_Shard	1625867752
Pickable_Poteitr	-2070086635
Pickable_RandomFood	-1117014999
Pickable_RoyalJelly	1661049019
Pickable_SeedCarrot	1405222666
Pickable_SeedKale	-1122757642
Pickable_SeedOnion	539751898
Pickable_SeedTurnip	1947547595
Pickable_SmokePuff	432248582
Pickable_Snowball	645628170
Pickable_Stone	-1471593253
Pickable_StoneRock	1649351520
Pickable_SulfurRock	1603155848
Pickable_SunkenCryptRandom	849594011
Pickable_SurtlingCoreStand	2014622831
Pickable_Swordpiece1	-1627203936
Pickable_Swordpiece2	-2030488463
Pickable_Swordpiece3	-464404522
Pickable_Tar	908600739
Pickable_TarBig	412021611
Pickable_Thistle	1175276079
Pickable_Tin	-2129458801
Pickable_Turnip	412034074
Pickable_VoltureEgg	-655677200
PickaxeAntler	-961424307
PickaxeBlackMetal	1840385895
PickaxeBronze	-1585937997
PickaxeIron	915836683
PickaxeStone	1083748678
Piece_flametal_beam	1792656179
Piece_flametal_pillar	-1300178014
Piece_grausten_floor_1x1	706748652
Piece_grausten_floor_2x2	2131670092
Piece_grausten_floor_4x4	686545676
Piece_grausten_pillar_arch	-1665545160
Piece_grausten_pillar_arch_small	194227816
Piece_grausten_pillarbase_medium	-1141104816
Piece_grausten_pillarbase_small	-1468795246
Piece_grausten_pillarbase_tapered	-3772522
Piece_grausten_pillarbase_tapered_inverted	-1663427654
Piece_grausten_pillarbeam_medium	582887354
Piece_grausten_pillarbeam_small	1572308796
Piece_grausten_stone_ladder	913259269
Piece_grausten_wall_1x2	538325705
Piece_grausten_wall_2x2	538325612
Piece_grausten_wall_4x2	538325542
Piece_grausten_wall_arch	-1125750956
Piece_grausten_wall_arch_inverted	-1884296
Piece_grausten_window_2x2	-660250868
Piece_grausten_window_4x2	-660250798
PineCone	1779180581
PineTree	1295600320
PineTree_Sapling	-1134441643
PineTree_Snow_log	1617326913
PineTree_Snow_log_XL	234577060
PineTree_Snow_log_XL_half	-1126272096
PineTree_Snow_log_half	2068723509
PineTree_Snow_log_half_frost_troll	198497532
PineTree_log	1111243907
PineTree_logOLD	-1636733362
PineTree_log_half	1016303223
PineTree_log_halfOLD	749341040
PineTree_snowfall	-257857655
Pinetree_01	797319082
Pinetree_01_Stub	364904293
Pinetree_Snow	1040413270
Pinetree_Snow_Stub	268476513
Pinetree_Snow_dead	1182706869
PiquantPie	450722210
PiquantPieUncooked	1744026944
Placeable_HardRock	-1499803462
Placeable_Stone	1290565497
Player	1875862075
PlayerUnarmed	-442047277
Player_ragdoll	-1124029525
Player_ragdoll_old	751687535
Player_tombstone	-1558312669
Pot_Shard_Green	270239518
Pot_Shard_Red	589902282
Poteitr	64556897
PoteitrSeeds	-1699173647
PowderedDragonEgg	-1647798370
Projectile_GrapplingHook	-183061595
Projectile_GrapplingHook_secondary	1149386916
PropFeastDeepNorth	122781979
ProustitePowder	769777628
Pukeberries	-836947401
PulledBear	149668394
PungentPebbles	1918846796
QueenBee	-1533933068
QueenDrop	1064174259
QueensJam	-474798661
Raft	49675681
Ragdoll_Asksvin	1854381283
Ragdoll_Asksvin_Hatchling	817894100
Raspberry	1479220028
RaspberryBush	1809630058
RawMeat	-666181511
Resin	-730656777
RoastedCrustPie	1779145477
RoastedCrustPieUncooked	-1805638125
RockDolmen_1	1396764178
RockDolmen_2	1800048705
RockDolmen_3	233964764
RockFinger	571199914
RockFingerBroken	414646403
RockFingerBroken_frac	1140737056
RockFinger_frac	-171548199
RockThumb	-1854838197
RockThumb_frac	-233084190
Rock_3	1172889253
Rock_3_deepnorth	194206525
Rock_3_deepnorth_frac	1061491316
Rock_3_frac	1649426798
Rock_4	1576173780
Rock_4_deepnorth	1052247898
Rock_4_plains	-2040381836
Rock_7	-1152709575
Rock_7_deepnorth	171973417
Rock_7_meadows	-1591307680
Rock_destructible	112360646
Rock_destructible_test	-447136041
Root	-864298130
RottenMeat	-476284625
RoundLog	-413278252
RoyalJelly	-442216113
Ruby	2052801890
SP_ArmorBronzeChest	1036980414
SP_ArmorBronzeLegs	442135164
SP_ArmorDress1	806885101
SP_ArmorFenringChest	1495801961
SP_ArmorFenringLegs	1922386529
SP_ArmorLeatherLegs	1627208601
SP_ArmorMageChest	2139742128
SP_ArmorMageChest_Ashlands	708696525
SP_ArmorMageLegs	1931917202
SP_ArmorMageLegs_Ashlands	1011312721
SP_ArmorPaddedCuirass	1960554995
SP_ArmorPaddedGreaves	-1645918898
SP_ArmorTrollLeatherChest	-442113310
SP_ArmorTrollLeatherLegs	-974469312
SP_ArmorTunic5	-367936265
SP_AxeBronze	459083054
SP_BattleaxeCrystal	1265771962
SP_BowDraugrFang	435910859
SP_CapeLinen	-714054605
SP_CapeTrollHide	141492048
SP_CapeWolf	739106997
SP_HelmetBronze	-1140500325
SP_KnifeSilver	1787058454
SP_KnifeSkollAndHati	-238595237
SP_ShieldBlackmetalTower	-713529466
SP_StaffFireball	1530132193
SP_StaffLightning	200952138
SP_SwordBlackmetal	485598355
SaddleAsksvin	-271201464
SaddleLox	-671861700
SaddleMoose	-1550223274
Salad	190225431
Sap	696031002
Sausages	1580132118
ScaleHide	-569089572
ScorchingMedley	-931348166
Scythe	1070583578
ScytheHandle	-161988480
Seagal	1469476749
Seal	-514974285
SealBlubber	1453610355
SealHide	1807128891
SealSoup	-1351891120
Seal_Pup	934076889
Seeker	515096851
SeekerAspic	452860339
SeekerBrood	-851106125
SeekerBrute	-1516513665
SeekerBrute_Taunt	789849948
SeekerEgg	1515859210
SeekerEgg_alwayshatch	-63152736
SeekerQueen	-185712007
SeekerQueen_Call	-1828334774
SeekerQueen_Teleport	218841687
SeekerQueen_projectile_spit	-1897578788
SeekerQueen_projectile_teleport	-1932604943
SeekerQueen_spithit	1195333873
Serpent	1671717323
SerpentMeat	-370330082
SerpentMeatCooked	865616331
SerpentScale	-1569517817
SerpentStew	-1781955618
ShadowPerson	-656766093
SharpeningStone	-750899644
ShieldBanded	616678875
ShieldBlackmetal	-417136115
ShieldBlackmetalTower	-1283608710
ShieldBoneTower	387580618
ShieldBronzeBuckler	831128417
ShieldBucklerGoldUncooked	752247209
ShieldCarapace	-2124075815
ShieldCarapaceBuckler	-1416094899
ShieldCore	-668094240
ShieldFlametal	1776699129
ShieldFlametalTower	1298894236
ShieldGold	897989851
ShieldGoldBuckler	-1881578093
ShieldGoldTower	1748083434
ShieldIronBuckler	-1704092447
ShieldIronSquare	-66427558
ShieldIronTower	1602392070
ShieldKnight	-1748101970
ShieldRoots	-989728912
ShieldRoundGoldUncooked	1723457591
ShieldSerpentscale	-344082900
ShieldSilver	-1248409586
ShieldTowerGoldUncooked	274624924
ShieldWood	897989326
ShieldWoodTower	1729114779
ShimmeringSand_rock	1387741603
ShimmeringSand_rock_frac	1213685060
ShocklateSmoothie	-1079051988
ShootStump	-1558885352
Shovel	-1536823377
Silver	-1906091609
SilverNecklace	-726203417
SilverOre	2105582487
SizzlingBerryBroth	-1865024493
Skeleton	-1035090735
Skeleton_DeepNorth	-729514615
Skeleton_Friendly	885507349
Skeleton_Hildir	-240502814
Skeleton_Hildir_nochest	-571272069
Skeleton_Meadows	854610264
Skeleton_Meadows_noarcher	2144689997
Skeleton_Mountains	-2134189522
Skeleton_Mountains_noarcher	668298163
Skeleton_NoArcher	392606230
Skeleton_Poison	-1723003302
Skeleton_Swamps	-342802671
Skeleton_Swamps_noarcher	1043205456
Skeleton_aspect	-1467585674
Skull1	757858766
Skull2	354574239
Sled	-333405836
SledgeCheat	175903691
SledgeDemolisher	427268604
SledgeGold	262437294
SledgeGoldUncooked	-27335484
SledgeGold_BloodLightning	284467689
SledgeGold_FrostFire	1693439791
SledgeIron	-228048586
SledgeStagbreaker	-698896327
SledgeWood	262436763
SmallPartsGoldUncooked	1034940297
SmokedFish	1972031175
SmokedMooseMeat	-1674877667
SnowFirTree	-1251589746
SnowFirTree 2	222289852
SnowFirTree2_snowfall	1681037457
SnowFirTreeSmall_snowfall	738050508
SnowFirTree_small	-1475823994
SnowFirTree_snowfall	-1849627113
SnowRoller	566687715
Snowball	-362616084
SnowballBig	-765111862
Softtissue	-20868409
Sparkler	-2049163370
SparklingShroomshake	-1966477433
Spawner_Bat	-1836156358
Spawner_Bjorn_sleeping	-1700695496
Spawner_Blob	959730964
Spawner_BlobElite	-241244907
Spawner_BlobTar	-2140639629
Spawner_BlobTar_respawn_30	1490211126
Spawner_Boar	1571435137
Spawner_BogWitchKvastur_respawn_30	-1340409685
Spawner_Charred	411552450
Spawner_CharredCross	-751489162
Spawner_CharredStone	-2008070405
Spawner_CharredStone_Elite	-1351421259
Spawner_CharredStone_event	-1677131084
Spawner_Charred_Archer	-797372920
Spawner_Charred_Dyrnwyn	-884549218
Spawner_Charred_Mage	1488785665
Spawner_Charred_balista	-841865417
Spawner_Chicken	-1765986286
Spawner_Cultist	-1600033845
Spawner_Cultist_Hildir	-2073938394
Spawner_Cultist_Hildir_bossroom	1058170771
Spawner_Draugr	1620622954
Spawner_DraugrPile	-399756230
Spawner_Draugr_Elite	-2140484606
Spawner_Draugr_Noise	-1294801227
Spawner_Draugr_Ranged	521057400
Spawner_Draugr_Ranged_Noise	-955292439
Spawner_Draugr_respawn_30	1006477195
